"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
2216,33,"BRA","Brazil",13,"Minas Gerais",2216,"São Gonçalo do Pará","",NA,"","Município","Municipality","",""
2217,33,"BRA","Brazil",13,"Minas Gerais",2217,"São Gonçalo do Rio Abaixo","",NA,"","Município","Municipality","",""
2218,33,"BRA","Brazil",13,"Minas Gerais",2218,"São Gonçalo do Sapucaí","",NA,"","Município","Municipality","",""
2219,33,"BRA","Brazil",13,"Minas Gerais",2219,"São Gotardo","",NA,"","Município","Municipality","",""
2220,33,"BRA","Brazil",13,"Minas Gerais",2220,"São João Batista do Glória","",NA,"","Município","Municipality","",""
2221,33,"BRA","Brazil",13,"Minas Gerais",2221,"São João da Lagoa","",NA,"","Município","Municipality","",""
2222,33,"BRA","Brazil",13,"Minas Gerais",2222,"São João da Mata","",NA,"","Município","Municipality","",""
2223,33,"BRA","Brazil",13,"Minas Gerais",2223,"São João da Ponte","",NA,"","Município","Municipality","",""
2224,33,"BRA","Brazil",13,"Minas Gerais",2224,"São João das Missões","",NA,"","Município","Municipality","",""
2225,33,"BRA","Brazil",13,"Minas Gerais",2225,"São João del Rei","",NA,"","Município","Municipality","",""
2226,33,"BRA","Brazil",13,"Minas Gerais",2226,"São João do Manhuaçu","",NA,"","Município","Municipality","",""
2227,33,"BRA","Brazil",13,"Minas Gerais",2227,"São João do Manteninha","",NA,"","Município","Municipality","",""
2228,33,"BRA","Brazil",13,"Minas Gerais",2228,"São João do Oriente","",NA,"","Município","Municipality","",""
2229,33,"BRA","Brazil",13,"Minas Gerais",2229,"São João do Pacuí","",NA,"","Município","Municipality","",""
2230,33,"BRA","Brazil",13,"Minas Gerais",2230,"São João do Paraíso","",NA,"","Município","Municipality","",""
2231,33,"BRA","Brazil",13,"Minas Gerais",2231,"São João Evangelista","",NA,"","Município","Municipality","",""
2232,33,"BRA","Brazil",13,"Minas Gerais",2232,"São João Nepomuceno","",NA,"","Município","Municipality","",""
2233,33,"BRA","Brazil",13,"Minas Gerais",2233,"São Joaquim de Bicas","",NA,"","Município","Municipality","",""
2234,33,"BRA","Brazil",13,"Minas Gerais",2234,"São José da Barra","",NA,"","Município","Municipality","",""
2235,33,"BRA","Brazil",13,"Minas Gerais",2235,"São José da Lapa","",NA,"","Município","Municipality","",""
2236,33,"BRA","Brazil",13,"Minas Gerais",2236,"São José da Safira","",NA,"","Município","Municipality","",""
2237,33,"BRA","Brazil",13,"Minas Gerais",2237,"São José da Varginha","",NA,"","Município","Municipality","",""
2238,33,"BRA","Brazil",13,"Minas Gerais",2238,"São José do Alegre","",NA,"","Município","Municipality","",""
2239,33,"BRA","Brazil",13,"Minas Gerais",2239,"São José do Divino","",NA,"","Município","Municipality","",""
2240,33,"BRA","Brazil",13,"Minas Gerais",2240,"São José do Goiabal","",NA,"","Município","Municipality","",""
2241,33,"BRA","Brazil",13,"Minas Gerais",2241,"São José do Jacuri","",NA,"","Município","Municipality","",""
2242,33,"BRA","Brazil",13,"Minas Gerais",2242,"São José do Mantimento","",NA,"","Município","Municipality","",""
2243,33,"BRA","Brazil",13,"Minas Gerais",2243,"São Lourenço","",NA,"","Município","Municipality","",""
2244,33,"BRA","Brazil",13,"Minas Gerais",2244,"São Miguel do Anta","",NA,"","Município","Municipality","",""
2245,33,"BRA","Brazil",13,"Minas Gerais",2245,"São Pedro da União","",NA,"","Município","Municipality","",""
2246,33,"BRA","Brazil",13,"Minas Gerais",2246,"São Pedro do Suaçuí","",NA,"","Município","Municipality","",""
2247,33,"BRA","Brazil",13,"Minas Gerais",2247,"São Pedro dos Ferros","",NA,"","Município","Municipality","",""
2248,33,"BRA","Brazil",13,"Minas Gerais",2248,"São Romão","",NA,"","Município","Municipality","",""
2249,33,"BRA","Brazil",13,"Minas Gerais",2249,"São Roque de Minas","",NA,"","Município","Municipality","",""
2250,33,"BRA","Brazil",13,"Minas Gerais",2250,"São Sebastião da Bela Vista","",NA,"","Município","Municipality","",""
2251,33,"BRA","Brazil",13,"Minas Gerais",2251,"São Sebastião do Anta","",NA,"","Município","Municipality","",""
2252,33,"BRA","Brazil",13,"Minas Gerais",2252,"São Sebastião do Maranhão","",NA,"","Município","Municipality","",""
2253,33,"BRA","Brazil",13,"Minas Gerais",2253,"São Sebastião do Oeste","",NA,"","Município","Municipality","",""
2254,33,"BRA","Brazil",13,"Minas Gerais",2254,"São Sebastião do Paraíso","",NA,"","Município","Municipality","",""
2255,33,"BRA","Brazil",13,"Minas Gerais",2255,"São Sebastião do Rio Preto","",NA,"","Município","Municipality","",""
2256,33,"BRA","Brazil",13,"Minas Gerais",2256,"São Sebastião do Rio Verde","",NA,"","Município","Municipality","",""
2257,33,"BRA","Brazil",13,"Minas Gerais",2257,"São Sebastio da Vargem Alegre","",NA,"","Município","Municipality","",""
2258,33,"BRA","Brazil",13,"Minas Gerais",2258,"São Thomé das Letras","",NA,"","Município","Municipality","",""
2259,33,"BRA","Brazil",13,"Minas Gerais",2259,"São Tiago","",NA,"","Município","Municipality","",""
2260,33,"BRA","Brazil",13,"Minas Gerais",2260,"São Tomás de Aquino","",NA,"","Município","Municipality","",""
2261,33,"BRA","Brazil",13,"Minas Gerais",2261,"São Vicente de Minas","",NA,"","Município","Municipality","",""
2262,33,"BRA","Brazil",13,"Minas Gerais",2262,"Sabará","",NA,"","Município","Municipality","",""
2263,33,"BRA","Brazil",13,"Minas Gerais",2263,"Sabinópolis","",NA,"","Município","Municipality","",""
2264,33,"BRA","Brazil",13,"Minas Gerais",2264,"Sacramento","",NA,"","Município","Municipality","",""
2265,33,"BRA","Brazil",13,"Minas Gerais",2265,"Salinas","",NA,"","Município","Municipality","",""
2266,33,"BRA","Brazil",13,"Minas Gerais",2266,"Salto da Divisa","",NA,"","Município","Municipality","",""
2267,33,"BRA","Brazil",13,"Minas Gerais",2267,"San Antonio do Itambe","",NA,"","Município","Municipality","",""
2268,33,"BRA","Brazil",13,"Minas Gerais",2268,"San Antonio do Rio Abai","",NA,"","Município","Municipality","",""
2269,33,"BRA","Brazil",13,"Minas Gerais",2269,"Santa Bárbara do Leste","",NA,"","Município","Municipality","",""
2270,33,"BRA","Brazil",13,"Minas Gerais",2270,"Santa Bárbara do Monte Verde","",NA,"","Município","Municipality","",""
2271,33,"BRA","Brazil",13,"Minas Gerais",2271,"Santa Bárbara do Tugúrio","",NA,"","Município","Municipality","",""
2272,33,"BRA","Brazil",13,"Minas Gerais",2272,"Santa Bárbara","",NA,"","Município","Municipality","",""
2273,33,"BRA","Brazil",13,"Minas Gerais",2273,"Santa Cruz de Minas","",NA,"","Município","Municipality","",""
2274,33,"BRA","Brazil",13,"Minas Gerais",2274,"Santa Cruz de Salinas","",NA,"","Município","Municipality","",""
2275,33,"BRA","Brazil",13,"Minas Gerais",2275,"Santa Cruz do Escalvado","",NA,"","Município","Municipality","",""
2276,33,"BRA","Brazil",13,"Minas Gerais",2276,"Santa Efigênia de Minas","",NA,"","Município","Municipality","",""
2277,33,"BRA","Brazil",13,"Minas Gerais",2277,"Santa Fé de Minas","",NA,"","Município","Municipality","",""
2278,33,"BRA","Brazil",13,"Minas Gerais",2278,"Santa Helena de Minas","",NA,"","Município","Municipality","",""
2279,33,"BRA","Brazil",13,"Minas Gerais",2279,"Santa Juliana","",NA,"","Município","Municipality","",""
2280,33,"BRA","Brazil",13,"Minas Gerais",2280,"Santa Luzia","",NA,"","Município","Municipality","",""
2281,33,"BRA","Brazil",13,"Minas Gerais",2281,"Santa Margarida","",NA,"","Município","Municipality","",""
2282,33,"BRA","Brazil",13,"Minas Gerais",2282,"Santa Maria de Itabira","",NA,"","Município","Municipality","",""
2283,33,"BRA","Brazil",13,"Minas Gerais",2283,"Santa Maria do Salto","",NA,"","Município","Municipality","",""
2284,33,"BRA","Brazil",13,"Minas Gerais",2284,"Santa Maria do Suaçuí","",NA,"","Município","Municipality","",""
2285,33,"BRA","Brazil",13,"Minas Gerais",2285,"Santa Rita de Caldas","",NA,"","Município","Municipality","",""
2286,33,"BRA","Brazil",13,"Minas Gerais",2286,"Santa Rita de Jacutinga","",NA,"","Município","Municipality","",""
2287,33,"BRA","Brazil",13,"Minas Gerais",2287,"Santa Rita de Minas","",NA,"","Município","Municipality","",""
2288,33,"BRA","Brazil",13,"Minas Gerais",2288,"Santa Rita do Ibitipoca","",NA,"","Município","Municipality","",""
2289,33,"BRA","Brazil",13,"Minas Gerais",2289,"Santa Rita do Sapucaí","",NA,"","Município","Municipality","",""
2290,33,"BRA","Brazil",13,"Minas Gerais",2290,"Santa Rita Itueto","",NA,"","Município","Municipality","",""
2291,33,"BRA","Brazil",13,"Minas Gerais",2291,"Santa Rosa da Serra","",NA,"","Município","Municipality","",""
2292,33,"BRA","Brazil",13,"Minas Gerais",2292,"Santa Vitória","",NA,"","Município","Municipality","",""
2293,33,"BRA","Brazil",13,"Minas Gerais",2293,"Santana da Vargem","",NA,"","Município","Municipality","",""
2294,33,"BRA","Brazil",13,"Minas Gerais",2294,"Santana de Cataguases","",NA,"","Município","Municipality","",""
2295,33,"BRA","Brazil",13,"Minas Gerais",2295,"Santana de Pirapama","",NA,"","Município","Municipality","",""
2296,33,"BRA","Brazil",13,"Minas Gerais",2296,"Santana do deserto","",NA,"","Município","Municipality","",""
2297,33,"BRA","Brazil",13,"Minas Gerais",2297,"Santana do Garambéu","",NA,"","Município","Municipality","",""
2298,33,"BRA","Brazil",13,"Minas Gerais",2298,"Santana do Jacaré","",NA,"","Município","Municipality","",""
2299,33,"BRA","Brazil",13,"Minas Gerais",2299,"Santana do Manhuaçu","",NA,"","Município","Municipality","",""
2300,33,"BRA","Brazil",13,"Minas Gerais",2300,"Santana do Paraíso","",NA,"","Município","Municipality","",""
2301,33,"BRA","Brazil",13,"Minas Gerais",2301,"Santana do Riacho","",NA,"","Município","Municipality","",""
2302,33,"BRA","Brazil",13,"Minas Gerais",2302,"Santana dos Montes","",NA,"","Município","Municipality","",""
2303,33,"BRA","Brazil",13,"Minas Gerais",2303,"Santo Antônio do Amparo","",NA,"","Município","Municipality","",""
2304,33,"BRA","Brazil",13,"Minas Gerais",2304,"Santo Antônio do Aventureiro","",NA,"","Município","Municipality","",""
2305,33,"BRA","Brazil",13,"Minas Gerais",2305,"Santo Antônio do Grama","",NA,"","Município","Municipality","",""
2306,33,"BRA","Brazil",13,"Minas Gerais",2306,"Santo Antônio do Jacinto","",NA,"","Município","Municipality","",""
2307,33,"BRA","Brazil",13,"Minas Gerais",2307,"Santo Antônio do Monte","",NA,"","Município","Municipality","",""
2308,33,"BRA","Brazil",13,"Minas Gerais",2308,"Santo Antônio do Retiro","",NA,"","Município","Municipality","",""
2309,33,"BRA","Brazil",13,"Minas Gerais",2309,"Santo Hipólito","",NA,"","Município","Municipality","",""
2310,33,"BRA","Brazil",13,"Minas Gerais",2310,"Santos Dumont","",NA,"","Município","Municipality","",""
2311,33,"BRA","Brazil",13,"Minas Gerais",2311,"Sapucaí-Mirim","",NA,"","Município","Municipality","",""
2312,33,"BRA","Brazil",13,"Minas Gerais",2312,"Sardoá","",NA,"","Município","Municipality","",""
2313,33,"BRA","Brazil",13,"Minas Gerais",2313,"Sarzedo","",NA,"","Município","Municipality","",""
2314,33,"BRA","Brazil",13,"Minas Gerais",2314,"Sem-Peixe","",NA,"","Município","Municipality","",""
2315,33,"BRA","Brazil",13,"Minas Gerais",2315,"Senador Amaral","",NA,"","Município","Municipality","",""
2316,33,"BRA","Brazil",13,"Minas Gerais",2316,"Senador Cortes","",NA,"","Município","Municipality","",""
2317,33,"BRA","Brazil",13,"Minas Gerais",2317,"Senador Firmino","",NA,"","Município","Municipality","",""
2318,33,"BRA","Brazil",13,"Minas Gerais",2318,"Senador José Bento","",NA,"","Município","Municipality","",""
2319,33,"BRA","Brazil",13,"Minas Gerais",2319,"Senador Modestino Gonçalves","",NA,"","Município","Municipality","",""
2320,33,"BRA","Brazil",13,"Minas Gerais",2320,"Senhora de Oliveira","",NA,"","Município","Municipality","",""
2321,33,"BRA","Brazil",13,"Minas Gerais",2321,"Senhora do Porto","",NA,"","Município","Municipality","",""
2322,33,"BRA","Brazil",13,"Minas Gerais",2322,"Senhora dos Remédios","",NA,"","Município","Municipality","",""
2323,33,"BRA","Brazil",13,"Minas Gerais",2323,"Sericita","",NA,"","Município","Municipality","",""
2324,33,"BRA","Brazil",13,"Minas Gerais",2324,"Seritinga","",NA,"","Município","Municipality","",""
2325,33,"BRA","Brazil",13,"Minas Gerais",2325,"Serra Azul de Minas","",NA,"","Município","Municipality","",""
2326,33,"BRA","Brazil",13,"Minas Gerais",2326,"Serra da Saudad","",NA,"","Município","Municipality","",""
2327,33,"BRA","Brazil",13,"Minas Gerais",2327,"Serra do Salitre","",NA,"","Município","Municipality","",""
2328,33,"BRA","Brazil",13,"Minas Gerais",2328,"Serra dos Aimorés","",NA,"","Município","Municipality","",""
2329,33,"BRA","Brazil",13,"Minas Gerais",2329,"Serranópolis de Minas","",NA,"","Município","Municipality","",""
2330,33,"BRA","Brazil",13,"Minas Gerais",2330,"Serrania","",NA,"","Município","Municipality","",""
2331,33,"BRA","Brazil",13,"Minas Gerais",2331,"Serranos","",NA,"","Município","Municipality","",""
2332,33,"BRA","Brazil",13,"Minas Gerais",2332,"Serro","",NA,"","Município","Municipality","",""
2333,33,"BRA","Brazil",13,"Minas Gerais",2333,"Sete Lagoas","",NA,"","Município","Municipality","",""
2334,33,"BRA","Brazil",13,"Minas Gerais",2334,"Setubinha","",NA,"","Município","Municipality","",""
2335,33,"BRA","Brazil",13,"Minas Gerais",2335,"Silveirânia","",NA,"","Município","Municipality","",""
2336,33,"BRA","Brazil",13,"Minas Gerais",2336,"Silvianópolis","",NA,"","Município","Municipality","",""
2337,33,"BRA","Brazil",13,"Minas Gerais",2337,"Simão Pereira","",NA,"","Município","Municipality","",""
2338,33,"BRA","Brazil",13,"Minas Gerais",2338,"Simonésia","",NA,"","Município","Municipality","",""
2339,33,"BRA","Brazil",13,"Minas Gerais",2339,"Sobrália","",NA,"","Município","Municipality","",""
2340,33,"BRA","Brazil",13,"Minas Gerais",2340,"Soledade de Minas","",NA,"","Município","Municipality","",""
2341,33,"BRA","Brazil",13,"Minas Gerais",2341,"Tabuleiro","",NA,"","Município","Municipality","",""
2342,33,"BRA","Brazil",13,"Minas Gerais",2342,"Taiobeiras","",NA,"","Município","Municipality","",""
2343,33,"BRA","Brazil",13,"Minas Gerais",2343,"Taparuba","",NA,"","Município","Municipality","",""
2344,33,"BRA","Brazil",13,"Minas Gerais",2344,"Tapiraí","",NA,"","Município","Municipality","",""
2345,33,"BRA","Brazil",13,"Minas Gerais",2345,"Tapira","",NA,"","Município","Municipality","",""
2346,33,"BRA","Brazil",13,"Minas Gerais",2346,"Taquaraçu de Minas","",NA,"","Município","Municipality","",""
2347,33,"BRA","Brazil",13,"Minas Gerais",2347,"Tarumirim","",NA,"","Município","Municipality","",""
2348,33,"BRA","Brazil",13,"Minas Gerais",2348,"Teófilo Otoni","",NA,"","Município","Municipality","",""
2349,33,"BRA","Brazil",13,"Minas Gerais",2349,"Teixeiras","",NA,"","Município","Municipality","",""
2350,33,"BRA","Brazil",13,"Minas Gerais",2350,"Timóteo","",NA,"","Município","Municipality","",""
2351,33,"BRA","Brazil",13,"Minas Gerais",2351,"Tiradentes","",NA,"","Município","Municipality","",""
2352,33,"BRA","Brazil",13,"Minas Gerais",2352,"Tiros","",NA,"","Município","Municipality","",""
2353,33,"BRA","Brazil",13,"Minas Gerais",2353,"Tocantins","",NA,"","Município","Municipality","",""
2354,33,"BRA","Brazil",13,"Minas Gerais",2354,"Tocos do Moji","",NA,"","Município","Municipality","",""
2355,33,"BRA","Brazil",13,"Minas Gerais",2355,"Toledo","",NA,"","Município","Municipality","",""
2356,33,"BRA","Brazil",13,"Minas Gerais",2356,"Tombos","",NA,"","Município","Municipality","",""
2357,33,"BRA","Brazil",13,"Minas Gerais",2357,"Três Corações","",NA,"","Município","Municipality","",""
2358,33,"BRA","Brazil",13,"Minas Gerais",2358,"Três Marias","",NA,"","Município","Municipality","",""
2359,33,"BRA","Brazil",13,"Minas Gerais",2359,"Três Pontas","",NA,"","Município","Municipality","",""
2360,33,"BRA","Brazil",13,"Minas Gerais",2360,"Tumiritinga","",NA,"","Município","Municipality","",""
2361,33,"BRA","Brazil",13,"Minas Gerais",2361,"Tupaciguara","",NA,"","Município","Municipality","",""
2362,33,"BRA","Brazil",13,"Minas Gerais",2362,"Turmalina","",NA,"","Município","Municipality","",""
2363,33,"BRA","Brazil",13,"Minas Gerais",2363,"Turvolandia","",NA,"","Município","Municipality","",""
2364,33,"BRA","Brazil",13,"Minas Gerais",2364,"Ubá","",NA,"","Município","Municipality","",""
2365,33,"BRA","Brazil",13,"Minas Gerais",2365,"Ubaí","",NA,"","Município","Municipality","",""
2366,33,"BRA","Brazil",13,"Minas Gerais",2366,"Ubaporanga","",NA,"","Município","Municipality","",""
2367,33,"BRA","Brazil",13,"Minas Gerais",2367,"Uberaba","",NA,"","Município","Municipality","",""
2368,33,"BRA","Brazil",13,"Minas Gerais",2368,"Uberlândia","",NA,"","Município","Municipality","",""
2369,33,"BRA","Brazil",13,"Minas Gerais",2369,"Umburatiba","",NA,"","Município","Municipality","",""
2370,33,"BRA","Brazil",13,"Minas Gerais",2370,"Unaí","",NA,"","Município","Municipality","",""
2371,33,"BRA","Brazil",13,"Minas Gerais",2371,"União de Minas","",NA,"","Município","Municipality","",""
2372,33,"BRA","Brazil",13,"Minas Gerais",2372,"Uruana de Minas","",NA,"","Município","Municipality","",""
2373,33,"BRA","Brazil",13,"Minas Gerais",2373,"Urucânia","",NA,"","Município","Municipality","",""
2374,33,"BRA","Brazil",13,"Minas Gerais",2374,"Urucuia","",NA,"","Município","Municipality","",""
2375,33,"BRA","Brazil",13,"Minas Gerais",2375,"Várzea da Palma","",NA,"","Município","Municipality","",""
2376,33,"BRA","Brazil",13,"Minas Gerais",2376,"Vargem Alegre","",NA,"","Município","Municipality","",""
2377,33,"BRA","Brazil",13,"Minas Gerais",2377,"Vargem Bonita","",NA,"","Município","Municipality","",""
2378,33,"BRA","Brazil",13,"Minas Gerais",2378,"Vargem Grande do Rio Pardo","",NA,"","Município","Municipality","",""
2379,33,"BRA","Brazil",13,"Minas Gerais",2379,"Varginha","",NA,"","Município","Municipality","",""
2380,33,"BRA","Brazil",13,"Minas Gerais",2380,"Varjão de Minas","",NA,"","Município","Municipality","",""
2381,33,"BRA","Brazil",13,"Minas Gerais",2381,"Varzelândia","",NA,"","Município","Municipality","",""
2382,33,"BRA","Brazil",13,"Minas Gerais",2382,"Veríssimo","",NA,"","Município","Municipality","",""
2383,33,"BRA","Brazil",13,"Minas Gerais",2383,"Verdelândia","",NA,"","Município","Municipality","",""
2384,33,"BRA","Brazil",13,"Minas Gerais",2384,"Veredinha","",NA,"","Município","Municipality","",""
2385,33,"BRA","Brazil",13,"Minas Gerais",2385,"Vermelho Novo","",NA,"","Município","Municipality","",""
2386,33,"BRA","Brazil",13,"Minas Gerais",2386,"Vespasiano","",NA,"","Município","Municipality","",""
2387,33,"BRA","Brazil",13,"Minas Gerais",2387,"Viçosa","",NA,"","Município","Municipality","",""
2388,33,"BRA","Brazil",13,"Minas Gerais",2388,"Vieiras","",NA,"","Município","Municipality","",""
2389,33,"BRA","Brazil",13,"Minas Gerais",2389,"Virgínia","",NA,"","Município","Municipality","",""
2390,33,"BRA","Brazil",13,"Minas Gerais",2390,"Virgem da Lapa","",NA,"","Município","Municipality","",""
2391,33,"BRA","Brazil",13,"Minas Gerais",2391,"Virginópolis","",NA,"","Município","Municipality","",""
2392,33,"BRA","Brazil",13,"Minas Gerais",2392,"Virgolândia","",NA,"","Município","Municipality","",""
2393,33,"BRA","Brazil",13,"Minas Gerais",2393,"Visconde do Rio Branco","",NA,"","Município","Municipality","",""
2394,33,"BRA","Brazil",13,"Minas Gerais",2394,"Volta Grande","",NA,"","Município","Municipality","",""
2395,33,"BRA","Brazil",13,"Minas Gerais",2395,"Wenceslau Braz","",NA,"","Município","Municipality","",""
2396,33,"BRA","Brazil",14,"Pará",2396,"Óbidos","",NA,"","Município","Municipality","",""
2397,33,"BRA","Brazil",14,"Pará",2397,"Água Azul do Norte","",NA,"","Município","Municipality","",""
2398,33,"BRA","Brazil",14,"Pará",2398,"Abaetetuba","",NA,"","Município","Municipality","",""
2399,33,"BRA","Brazil",14,"Pará",2399,"Abel Figueiredo","",NA,"","Município","Municipality","",""
2400,33,"BRA","Brazil",14,"Pará",2400,"Acará","",NA,"","Município","Municipality","",""
2401,33,"BRA","Brazil",14,"Pará",2401,"Afuá","",NA,"","Município","Municipality","",""
2402,33,"BRA","Brazil",14,"Pará",2402,"Alenquer","",NA,"","Município","Municipality","",""
2403,33,"BRA","Brazil",14,"Pará",2403,"Almerim","",NA,"","Município","Municipality","",""
2404,33,"BRA","Brazil",14,"Pará",2404,"Altamira","",NA,"","Município","Municipality","",""
2405,33,"BRA","Brazil",14,"Pará",2405,"Anajas","",NA,"","Município","Municipality","",""
2406,33,"BRA","Brazil",14,"Pará",2406,"Ananindeua","",NA,"","Município","Municipality","",""
2407,33,"BRA","Brazil",14,"Pará",2407,"Anapu","",NA,"","Município","Municipality","",""
2408,33,"BRA","Brazil",14,"Pará",2408,"Augusto Corrêa","",NA,"","Município","Municipality","",""
2409,33,"BRA","Brazil",14,"Pará",2409,"Aurora do Pará","",NA,"","Município","Municipality","",""
2410,33,"BRA","Brazil",14,"Pará",2410,"Aveiro","",NA,"","Município","Municipality","",""
2411,33,"BRA","Brazil",14,"Pará",2411,"Bagé","",NA,"","Município","Municipality","",""
2412,33,"BRA","Brazil",14,"Pará",2412,"Baião","",NA,"","Município","Municipality","",""
2413,33,"BRA","Brazil",14,"Pará",2413,"Bannach","",NA,"","Município","Municipality","",""
2414,33,"BRA","Brazil",14,"Pará",2414,"Barcarena","",NA,"","Município","Municipality","",""
2415,33,"BRA","Brazil",14,"Pará",2415,"Belém","",NA,"","Município","Municipality","",""
2416,33,"BRA","Brazil",14,"Pará",2416,"Belterra","",NA,"","Município","Municipality","",""
2417,33,"BRA","Brazil",14,"Pará",2417,"Benevides","",NA,"","Município","Municipality","",""
2418,33,"BRA","Brazil",14,"Pará",2418,"Bom Jesus do Tocantins","",NA,"","Município","Municipality","",""
2419,33,"BRA","Brazil",14,"Pará",2419,"Bonito","",NA,"","Município","Municipality","",""
2420,33,"BRA","Brazil",14,"Pará",2420,"Braganga","",NA,"","Município","Municipality","",""
2421,33,"BRA","Brazil",14,"Pará",2421,"Brazil Novo","",NA,"","Município","Municipality","",""
2422,33,"BRA","Brazil",14,"Pará",2422,"Brejo Grande do Araguaia","",NA,"","Município","Municipality","",""
2423,33,"BRA","Brazil",14,"Pará",2423,"Breu Branco","",NA,"","Município","Municipality","",""
2424,33,"BRA","Brazil",14,"Pará",2424,"Breves","",NA,"","Município","Municipality","",""
2425,33,"BRA","Brazil",14,"Pará",2425,"Bujaru","",NA,"","Município","Municipality","",""
2426,33,"BRA","Brazil",14,"Pará",2426,"Cachoeira do Arari","",NA,"","Município","Municipality","",""
2427,33,"BRA","Brazil",14,"Pará",2427,"Cachoeira do Piriá","",NA,"","Município","Municipality","",""
2428,33,"BRA","Brazil",14,"Pará",2428,"Cametá","",NA,"","Município","Municipality","",""
2429,33,"BRA","Brazil",14,"Pará",2429,"Canaã dos Carajás","",NA,"","Município","Municipality","",""
2430,33,"BRA","Brazil",14,"Pará",2430,"Capanema","",NA,"","Município","Municipality","",""
2431,33,"BRA","Brazil",14,"Pará",2431,"Capitão Poço","",NA,"","Município","Municipality","",""
2432,33,"BRA","Brazil",14,"Pará",2432,"Castanhal","",NA,"","Município","Municipality","",""
2433,33,"BRA","Brazil",14,"Pará",2433,"Chaves","",NA,"","Município","Municipality","",""
2434,33,"BRA","Brazil",14,"Pará",2434,"Colares","",NA,"","Município","Municipality","",""
2435,33,"BRA","Brazil",14,"Pará",2435,"Concórdia do Pará","",NA,"","Município","Municipality","",""
2436,33,"BRA","Brazil",14,"Pará",2436,"Conceição do Araguaia","",NA,"","Município","Municipality","",""
2437,33,"BRA","Brazil",14,"Pará",2437,"Cumaru do Norte","",NA,"","Município","Municipality","",""
2438,33,"BRA","Brazil",14,"Pará",2438,"Curionópolis","",NA,"","Município","Municipality","",""
2439,33,"BRA","Brazil",14,"Pará",2439,"Curralinho","",NA,"","Município","Municipality","",""
2440,33,"BRA","Brazil",14,"Pará",2440,"Curuá","",NA,"","Município","Municipality","",""
2441,33,"BRA","Brazil",14,"Pará",2441,"Curuçá","",NA,"","Município","Municipality","",""
2442,33,"BRA","Brazil",14,"Pará",2442,"Dom Eliseu","",NA,"","Município","Municipality","",""
2443,33,"BRA","Brazil",14,"Pará",2443,"Eldorado dos Carajás","",NA,"","Município","Municipality","",""
2444,33,"BRA","Brazil",14,"Pará",2444,"Faro","",NA,"","Município","Municipality","",""
2445,33,"BRA","Brazil",14,"Pará",2445,"Floresta do Araguaia","",NA,"","Município","Municipality","",""
2446,33,"BRA","Brazil",14,"Pará",2446,"Garrafão do Norte","",NA,"","Município","Municipality","",""
2447,33,"BRA","Brazil",14,"Pará",2447,"Goianésia do Pará","",NA,"","Município","Municipality","",""
2448,33,"BRA","Brazil",14,"Pará",2448,"Gurupá","",NA,"","Município","Municipality","",""
2449,33,"BRA","Brazil",14,"Pará",2449,"Igarapé-Açu","",NA,"","Município","Municipality","",""
2450,33,"BRA","Brazil",14,"Pará",2450,"Igarapé-Miri","",NA,"","Município","Municipality","",""
2451,33,"BRA","Brazil",14,"Pará",2451,"Inhangapi","",NA,"","Município","Municipality","",""
2452,33,"BRA","Brazil",14,"Pará",2452,"Ipixuna do Pará","",NA,"","Município","Municipality","",""
2453,33,"BRA","Brazil",14,"Pará",2453,"Irituia","",NA,"","Município","Municipality","",""
2454,33,"BRA","Brazil",14,"Pará",2454,"Itaituba","",NA,"","Município","Municipality","",""
2455,33,"BRA","Brazil",14,"Pará",2455,"Itupiranga","",NA,"","Município","Municipality","",""
2456,33,"BRA","Brazil",14,"Pará",2456,"Jacareacanga","",NA,"","Município","Municipality","",""
2457,33,"BRA","Brazil",14,"Pará",2457,"Jacundá","",NA,"","Município","Municipality","",""
2458,33,"BRA","Brazil",14,"Pará",2458,"Juruti","",NA,"","Município","Municipality","",""
2459,33,"BRA","Brazil",14,"Pará",2459,"Limoeiro do Ajuru","",NA,"","Município","Municipality","",""
2460,33,"BRA","Brazil",14,"Pará",2460,"Magalhães Barata","",NA,"","Município","Municipality","",""
2461,33,"BRA","Brazil",14,"Pará",2461,"Marabá","",NA,"","Município","Municipality","",""
2462,33,"BRA","Brazil",14,"Pará",2462,"Maracanã","",NA,"","Município","Municipality","",""
2463,33,"BRA","Brazil",14,"Pará",2463,"Marapanim","",NA,"","Município","Municipality","",""
2464,33,"BRA","Brazil",14,"Pará",2464,"Marituba","",NA,"","Município","Municipality","",""
2465,33,"BRA","Brazil",14,"Pará",2465,"Me do Rio","",NA,"","Município","Municipality","",""
2466,33,"BRA","Brazil",14,"Pará",2466,"Medicilândia","",NA,"","Município","Municipality","",""
2467,33,"BRA","Brazil",14,"Pará",2467,"Melgaço","",NA,"","Município","Municipality","",""
2468,33,"BRA","Brazil",14,"Pará",2468,"Melgaco","",NA,"","Município","Municipality","",""
2469,33,"BRA","Brazil",14,"Pará",2469,"Mocajuba","",NA,"","Município","Municipality","",""
2470,33,"BRA","Brazil",14,"Pará",2470,"Moju","",NA,"","Município","Municipality","",""
