"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
4109,33,"BRA","Brazil",13,"Minas Gerais",2042,"Monte Formoso",4109,"Monte Formoso",NA,"","Distrito","District","",""
4110,33,"BRA","Brazil",13,"Minas Gerais",2043,"Monte Santo de Minas",4110,"Milagre",NA,"","Distrito","District","",""
4111,33,"BRA","Brazil",13,"Minas Gerais",2043,"Monte Santo de Minas",4111,"Monte Santo de Minas",NA,"","Distrito","District","",""
4112,33,"BRA","Brazil",13,"Minas Gerais",2044,"Monte Sião",4112,"Monte Sião",NA,"","Distrito","District","",""
4113,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4113,"Aparecida do Mundo Novo",NA,"","Distrito","District","",""
4114,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4114,"Ermidinha",NA,"","Distrito","District","",""
4115,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4115,"Miralta",NA,"","Distrito","District","",""
4116,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4116,"Montes Claros",NA,"","Distrito","District","",""
4117,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4117,"Nova Esperança",NA,"","Distrito","District","",""
4118,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4118,"Panoramica",NA,"","Distrito","District","",""
4119,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4119,"São João da Vereda",NA,"","Distrito","District","",""
4120,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4120,"São Pedro da Garca",NA,"","Distrito","District","",""
4121,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4121,"Santa Rosa de Lima",NA,"","Distrito","District","",""
4122,33,"BRA","Brazil",13,"Minas Gerais",2045,"Montes Claros",4122,"Vila Nova de Minas",NA,"","Distrito","District","",""
4123,33,"BRA","Brazil",13,"Minas Gerais",2046,"Montezuma",4123,"Montezuma",NA,"","Distrito","District","",""
4124,33,"BRA","Brazil",13,"Minas Gerais",2047,"Morada Nova de Minas",4124,"Frei Orlando",NA,"","Distrito","District","",""
4125,33,"BRA","Brazil",13,"Minas Gerais",2047,"Morada Nova de Minas",4125,"Morada Nova de Minas",NA,"","Distrito","District","",""
4126,33,"BRA","Brazil",13,"Minas Gerais",2048,"Morro da Garça",4126,"Morro da Garça",NA,"","Distrito","District","",""
4127,33,"BRA","Brazil",13,"Minas Gerais",2049,"Morro do Pilar",4127,"Morro do Pilar",NA,"","Distrito","District","",""
4128,33,"BRA","Brazil",13,"Minas Gerais",2050,"Munhoz",4128,"Munhoz",NA,"","Distrito","District","",""
4129,33,"BRA","Brazil",13,"Minas Gerais",2051,"Muriaé",4129,"Belisario",NA,"","Distrito","District","",""
4130,33,"BRA","Brazil",13,"Minas Gerais",2051,"Muriaé",4130,"Boa Familia",NA,"","Distrito","District","",""
4131,33,"BRA","Brazil",13,"Minas Gerais",2051,"Muriaé",4131,"Bom Jesus da Cachoeira",NA,"","Distrito","District","",""
4132,33,"BRA","Brazil",13,"Minas Gerais",2051,"Muriaé",4132,"Itamuri",NA,"","Distrito","District","",""
4133,33,"BRA","Brazil",13,"Minas Gerais",2051,"Muriaé",4133,"Muriaé",NA,"","Distrito","District","",""
4134,33,"BRA","Brazil",13,"Minas Gerais",2051,"Muriaé",4134,"Pirapanema",NA,"","Distrito","District","",""
4135,33,"BRA","Brazil",13,"Minas Gerais",2051,"Muriaé",4135,"Vermelho",NA,"","Distrito","District","",""
4136,33,"BRA","Brazil",13,"Minas Gerais",2052,"Mutum",4136,"Centenário",NA,"","Distrito","District","",""
4137,33,"BRA","Brazil",13,"Minas Gerais",2052,"Mutum",4137,"Imbirucu",NA,"","Distrito","District","",""
4138,33,"BRA","Brazil",13,"Minas Gerais",2052,"Mutum",4138,"Mutum",NA,"","Distrito","District","",""
4139,33,"BRA","Brazil",13,"Minas Gerais",2052,"Mutum",4139,"Ocidente",NA,"","Distrito","District","",""
4140,33,"BRA","Brazil",13,"Minas Gerais",2052,"Mutum",4140,"Roseiral",NA,"","Distrito","District","",""
4141,33,"BRA","Brazil",13,"Minas Gerais",2052,"Mutum",4141,"São Francisco do Humaita",NA,"","Distrito","District","",""
4142,33,"BRA","Brazil",13,"Minas Gerais",2053,"Muzambinho",4142,"Muzambinho",NA,"","Distrito","District","",""
4143,33,"BRA","Brazil",13,"Minas Gerais",2054,"Nacip Raydan",4143,"Nacip Raydan",NA,"","Distrito","District","",""
4144,33,"BRA","Brazil",13,"Minas Gerais",2055,"Nanuque",4144,"Nanuque",NA,"","Distrito","District","",""
4145,33,"BRA","Brazil",13,"Minas Gerais",2055,"Nanuque",4145,"Vila Pereira",NA,"","Distrito","District","",""
4146,33,"BRA","Brazil",13,"Minas Gerais",2056,"Naque",4146,"Naque",NA,"","Distrito","District","",""
4147,33,"BRA","Brazil",13,"Minas Gerais",2057,"Natércia",4147,"Natércia",NA,"","Distrito","District","",""
4148,33,"BRA","Brazil",13,"Minas Gerais",2058,"Natalândia",4148,"Natalândia",NA,"","Distrito","District","",""
4149,33,"BRA","Brazil",13,"Minas Gerais",2059,"Nazareno",4149,"Nazareno",NA,"","Distrito","District","",""
4150,33,"BRA","Brazil",13,"Minas Gerais",2060,"Nepomuceno",4150,"Nazare de Minas",NA,"","Distrito","District","",""
4151,33,"BRA","Brazil",13,"Minas Gerais",2060,"Nepomuceno",4151,"Nepomuceno",NA,"","Distrito","District","",""
4152,33,"BRA","Brazil",13,"Minas Gerais",2060,"Nepomuceno",4152,"Santo Antonio do Cruzeiro",NA,"","Distrito","District","",""
4153,33,"BRA","Brazil",13,"Minas Gerais",2061,"Ninheira",4153,"Ninheira",NA,"","Distrito","District","",""
4154,33,"BRA","Brazil",13,"Minas Gerais",2062,"Nova Belém",4154,"Nova Belém",NA,"","Distrito","District","",""
4155,33,"BRA","Brazil",13,"Minas Gerais",2062,"Nova Belém",4155,"Santo Antonio de Nova Belem",NA,"","Distrito","District","",""
4156,33,"BRA","Brazil",13,"Minas Gerais",2063,"Nova Era",4156,"Nova Era",NA,"","Distrito","District","",""
4157,33,"BRA","Brazil",13,"Minas Gerais",2064,"Nova Lima",4157,"Nova Lima",NA,"","Distrito","District","",""
4158,33,"BRA","Brazil",13,"Minas Gerais",2065,"Nova Módica",4158,"Nova Módica",NA,"","Distrito","District","",""
4159,33,"BRA","Brazil",13,"Minas Gerais",2066,"Nova Ponte",4159,"Nova Ponte",NA,"","Distrito","District","",""
4160,33,"BRA","Brazil",13,"Minas Gerais",2067,"Nova Porteirinha",4160,"Nova Porteirinha",NA,"","Distrito","District","",""
4161,33,"BRA","Brazil",13,"Minas Gerais",2068,"Nova Resende",4161,"Nova Resende",NA,"","Distrito","District","",""
4162,33,"BRA","Brazil",13,"Minas Gerais",2068,"Nova Resende",4162,"Petunia",NA,"","Distrito","District","",""
4163,33,"BRA","Brazil",13,"Minas Gerais",2069,"Nova Serrana",4163,"Boa Vista de Minas",NA,"","Distrito","District","",""
4164,33,"BRA","Brazil",13,"Minas Gerais",2069,"Nova Serrana",4164,"Nova Serrana",NA,"","Distrito","District","",""
4165,33,"BRA","Brazil",13,"Minas Gerais",2070,"Nova União",4165,"Nova União",NA,"","Distrito","District","",""
4166,33,"BRA","Brazil",13,"Minas Gerais",2071,"Novo Cruzeiro",4166,"Lufa",NA,"","Distrito","District","",""
4167,33,"BRA","Brazil",13,"Minas Gerais",2071,"Novo Cruzeiro",4167,"Novilhona",NA,"","Distrito","District","",""
4168,33,"BRA","Brazil",13,"Minas Gerais",2071,"Novo Cruzeiro",4168,"Novo Cruzeiro",NA,"","Distrito","District","",""
4169,33,"BRA","Brazil",13,"Minas Gerais",2071,"Novo Cruzeiro",4169,"Queixada",NA,"","Distrito","District","",""
4170,33,"BRA","Brazil",13,"Minas Gerais",2072,"Novo Oriente de Minas",4170,"Novo Oriente de Minas",NA,"","Distrito","District","",""
4171,33,"BRA","Brazil",13,"Minas Gerais",2073,"Novorizonte",4171,"Novorizonte",NA,"","Distrito","District","",""
4172,33,"BRA","Brazil",13,"Minas Gerais",2074,"Olímpio Noronha",4172,"Olímpio Noronha",NA,"","Distrito","District","",""
4173,33,"BRA","Brazil",13,"Minas Gerais",2075,"Olaria",4173,"Olaria",NA,"","Distrito","District","",""
4174,33,"BRA","Brazil",13,"Minas Gerais",2076,"Olhos-d'Água",4174,"Olhos d'Água",NA,"","Distrito","District","",""
4175,33,"BRA","Brazil",13,"Minas Gerais",2077,"Oliveira Fortes",4175,"Oliveira Fortes",NA,"","Distrito","District","",""
4176,33,"BRA","Brazil",13,"Minas Gerais",2078,"Oliveira",4176,"Morro do Ferro",NA,"","Distrito","District","",""
4177,33,"BRA","Brazil",13,"Minas Gerais",2078,"Oliveira",4177,"Oliveira",NA,"","Distrito","District","",""
4178,33,"BRA","Brazil",13,"Minas Gerais",2079,"Onça de Pitangui",4178,"Onça de Pitangui",NA,"","Distrito","District","",""
4179,33,"BRA","Brazil",13,"Minas Gerais",2080,"Oratórios",4179,"Oratórios",NA,"","Distrito","District","",""
4180,33,"BRA","Brazil",13,"Minas Gerais",2081,"Orizânia",4180,"Orizânia",NA,"","Distrito","District","",""
4181,33,"BRA","Brazil",13,"Minas Gerais",2082,"Ouro Branco",4181,"Ouro Branco",NA,"","Distrito","District","",""
4182,33,"BRA","Brazil",13,"Minas Gerais",2083,"Ouro Fino",4182,"Crisolia",NA,"","Distrito","District","",""
4183,33,"BRA","Brazil",13,"Minas Gerais",2083,"Ouro Fino",4183,"Ouro Fino",NA,"","Distrito","District","",""
4184,33,"BRA","Brazil",13,"Minas Gerais",2083,"Ouro Fino",4184,"São José do Mato dentro",NA,"","Distrito","District","",""
4185,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4185,"Amarantina",NA,"","Distrito","District","",""
4186,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4186,"Antonio Pereira",NA,"","Distrito","District","",""
4187,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4187,"Cachoeira do Campo",NA,"","Distrito","District","",""
4188,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4188,"Engenheiro Correia",NA,"","Distrito","District","",""
4189,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4189,"Glaura",NA,"","Distrito","District","",""
4190,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4190,"Miguel Burnier",NA,"","Distrito","District","",""
4191,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4191,"Ouro Preto",NA,"","Distrito","District","",""
4192,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4192,"Rodrigo Silva",NA,"","Distrito","District","",""
4193,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4193,"São Bartolomeu",NA,"","Distrito","District","",""
4194,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4194,"Santa Rita de Ouro Preto",NA,"","Distrito","District","",""
4195,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4195,"Santo Antonio do Leite",NA,"","Distrito","District","",""
4196,33,"BRA","Brazil",13,"Minas Gerais",2084,"Ouro Preto",4196,"Santo Antonio do Salto",NA,"","Distrito","District","",""
4197,33,"BRA","Brazil",13,"Minas Gerais",2085,"Ouro Verde de Minas",4197,"Ouro Verde de Minas",NA,"","Distrito","District","",""
4198,33,"BRA","Brazil",13,"Minas Gerais",2086,"Padre Carvalho",4198,"Padre Carvalho",NA,"","Distrito","District","",""
4199,33,"BRA","Brazil",13,"Minas Gerais",2087,"Padre Paraíso",4199,"Padre Paraíso",NA,"","Distrito","District","",""
4200,33,"BRA","Brazil",13,"Minas Gerais",2088,"Pai Pedro",4200,"Pai Pedro",NA,"","Distrito","District","",""
4201,33,"BRA","Brazil",13,"Minas Gerais",2089,"Paineiras",4201,"Paineiras",NA,"","Distrito","District","",""
4202,33,"BRA","Brazil",13,"Minas Gerais",2089,"Paineiras",4202,"Pocoes de Paineiras",NA,"","Distrito","District","",""
4203,33,"BRA","Brazil",13,"Minas Gerais",2090,"Pains",4203,"Pains",NA,"","Distrito","District","",""
4204,33,"BRA","Brazil",13,"Minas Gerais",2090,"Pains",4204,"Vila Costina",NA,"","Distrito","District","",""
4205,33,"BRA","Brazil",13,"Minas Gerais",2091,"Paiva",4205,"Paiva",NA,"","Distrito","District","",""
4206,33,"BRA","Brazil",13,"Minas Gerais",2092,"Palmópolis",4206,"Itapirucu",NA,"","Distrito","District","",""
4207,33,"BRA","Brazil",13,"Minas Gerais",2092,"Palmópolis",4207,"Palma",NA,"","Distrito","District","",""
4208,33,"BRA","Brazil",13,"Minas Gerais",2093,"Palma",4208,"Cisneiros",NA,"","Distrito","District","",""
4209,33,"BRA","Brazil",13,"Minas Gerais",2093,"Palma",4209,"Dois de Abril",NA,"","Distrito","District","",""
4210,33,"BRA","Brazil",13,"Minas Gerais",2093,"Palma",4210,"Palmópolis",NA,"","Distrito","District","",""
4211,33,"BRA","Brazil",13,"Minas Gerais",2094,"Papagaios",4211,"Papagaios",NA,"","Distrito","District","",""
4212,33,"BRA","Brazil",13,"Minas Gerais",2095,"Pará de Minas",4212,"Ascenso",NA,"","Distrito","District","",""
4213,33,"BRA","Brazil",13,"Minas Gerais",2095,"Pará de Minas",4213,"Carioca",NA,"","Distrito","District","",""
4214,33,"BRA","Brazil",13,"Minas Gerais",2095,"Pará de Minas",4214,"Corrego do Barro",NA,"","Distrito","District","",""
4215,33,"BRA","Brazil",13,"Minas Gerais",2095,"Pará de Minas",4215,"Pará de Minas",NA,"","Distrito","District","",""
4216,33,"BRA","Brazil",13,"Minas Gerais",2095,"Pará de Minas",4216,"Torneiros",NA,"","Distrito","District","",""
4217,33,"BRA","Brazil",13,"Minas Gerais",2096,"Paracatu",4217,"Paracatu",NA,"","Distrito","District","",""
4218,33,"BRA","Brazil",13,"Minas Gerais",2097,"Paraguaçu",4218,"Guaipava",NA,"","Distrito","District","",""
4219,33,"BRA","Brazil",13,"Minas Gerais",2097,"Paraguaçu",4219,"Paraguaçu",NA,"","Distrito","District","",""
4220,33,"BRA","Brazil",13,"Minas Gerais",2098,"Paraisópolis",4220,"Costas",NA,"","Distrito","District","",""
4221,33,"BRA","Brazil",13,"Minas Gerais",2098,"Paraisópolis",4221,"Paraisópolis",NA,"","Distrito","District","",""
4222,33,"BRA","Brazil",13,"Minas Gerais",2099,"Paraopeba",4222,"Paraopeba",NA,"","Distrito","District","",""
4223,33,"BRA","Brazil",13,"Minas Gerais",2100,"Passa Quatro",4223,"Passa Quatro",NA,"","Distrito","District","",""
4224,33,"BRA","Brazil",13,"Minas Gerais",2100,"Passa Quatro",4224,"Pe do Morro",NA,"","Distrito","District","",""
4225,33,"BRA","Brazil",13,"Minas Gerais",2100,"Passa Quatro",4225,"Pinheirinhos",NA,"","Distrito","District","",""
4226,33,"BRA","Brazil",13,"Minas Gerais",2101,"Passa Tempo",4226,"Passa Tempo",NA,"","Distrito","District","",""
4227,33,"BRA","Brazil",13,"Minas Gerais",2102,"Passa Vinte",4227,"Passa-Vinte",NA,"","Distrito","District","",""
4228,33,"BRA","Brazil",13,"Minas Gerais",2103,"Passabém",4228,"Passabém",NA,"","Distrito","District","",""
4229,33,"BRA","Brazil",13,"Minas Gerais",2104,"Passos",4229,"Passos",NA,"","Distrito","District","",""
4230,33,"BRA","Brazil",13,"Minas Gerais",2105,"Patis",4230,"Patis",NA,"","Distrito","District","",""
4231,33,"BRA","Brazil",13,"Minas Gerais",2106,"Patos de Minas",4231,"Bom Sucesso de Patos",NA,"","Distrito","District","",""
4232,33,"BRA","Brazil",13,"Minas Gerais",2106,"Patos de Minas",4232,"Chumbo",NA,"","Distrito","District","",""
4233,33,"BRA","Brazil",13,"Minas Gerais",2106,"Patos de Minas",4233,"Major Porto",NA,"","Distrito","District","",""
4234,33,"BRA","Brazil",13,"Minas Gerais",2106,"Patos de Minas",4234,"Patos de Minas",NA,"","Distrito","District","",""
4235,33,"BRA","Brazil",13,"Minas Gerais",2106,"Patos de Minas",4235,"Pilar",NA,"","Distrito","District","",""
4236,33,"BRA","Brazil",13,"Minas Gerais",2106,"Patos de Minas",4236,"Pindaibas",NA,"","Distrito","District","",""
4237,33,"BRA","Brazil",13,"Minas Gerais",2106,"Patos de Minas",4237,"Santana de Patos",NA,"","Distrito","District","",""
4238,33,"BRA","Brazil",13,"Minas Gerais",2107,"Patrocínio do Muriaé",4238,"Patrocínio do Muriaé",NA,"","Distrito","District","",""
4239,33,"BRA","Brazil",13,"Minas Gerais",2108,"Patrocínio",4239,"Patrocínio",NA,"","Distrito","District","",""
4240,33,"BRA","Brazil",13,"Minas Gerais",2108,"Patrocínio",4240,"São João da Serra Negra",NA,"","Distrito","District","",""
4241,33,"BRA","Brazil",13,"Minas Gerais",2108,"Patrocínio",4241,"Salitre de Minas",NA,"","Distrito","District","",""
4242,33,"BRA","Brazil",13,"Minas Gerais",2108,"Patrocínio",4242,"Santa Luzia dos Barros",NA,"","Distrito","District","",""
4243,33,"BRA","Brazil",13,"Minas Gerais",2108,"Patrocínio",4243,"Silvano",NA,"","Distrito","District","",""
4244,33,"BRA","Brazil",13,"Minas Gerais",2109,"Paula Cândido",4244,"Paula Cândido",NA,"","Distrito","District","",""
4245,33,"BRA","Brazil",13,"Minas Gerais",2110,"Paulistas",4245,"Paulistas",NA,"","Distrito","District","",""
4246,33,"BRA","Brazil",13,"Minas Gerais",2111,"Pavão",4246,"Pavão",NA,"","Distrito","District","",""
4247,33,"BRA","Brazil",13,"Minas Gerais",2112,"Peçanha",4247,"Peçanha",NA,"","Distrito","District","",""
4248,33,"BRA","Brazil",13,"Minas Gerais",2112,"Peçanha",4248,"Santa Teresa do Bonito",NA,"","Distrito","District","",""
4249,33,"BRA","Brazil",13,"Minas Gerais",2113,"Pedra Azul",4249,"Aracaji de Minas",NA,"","Distrito","District","",""
4250,33,"BRA","Brazil",13,"Minas Gerais",2113,"Pedra Azul",4250,"Pedra Azul",NA,"","Distrito","District","",""
4251,33,"BRA","Brazil",13,"Minas Gerais",2114,"Pedra Bonita",4251,"Pedra Bonita",NA,"","Distrito","District","",""
4252,33,"BRA","Brazil",13,"Minas Gerais",2115,"Pedra do Anta",4252,"Pedra do Anta",NA,"","Distrito","District","",""
4253,33,"BRA","Brazil",13,"Minas Gerais",2116,"Pedra do Indaiá",4253,"Pedra do Indaiá",NA,"","Distrito","District","",""
4254,33,"BRA","Brazil",13,"Minas Gerais",2117,"Pedra dourada",4254,"Pedra dourada",NA,"","Distrito","District","",""
4255,33,"BRA","Brazil",13,"Minas Gerais",2118,"Pedralva",4255,"Pedralva",NA,"","Distrito","District","",""
4256,33,"BRA","Brazil",13,"Minas Gerais",2119,"Pedras de Maria da Cruz",4256,"Pedras de Maria da Cruz",NA,"","Distrito","District","",""
4257,33,"BRA","Brazil",13,"Minas Gerais",2119,"Pedras de Maria da Cruz",4257,"São Pedro das Tabocas",NA,"","Distrito","District","",""
4258,33,"BRA","Brazil",13,"Minas Gerais",2120,"Pedrinópolis",4258,"Pedrinópolis",NA,"","Distrito","District","",""
4259,33,"BRA","Brazil",13,"Minas Gerais",2121,"Pedro Leopoldo",4259,"Doutor Lund",NA,"","Distrito","District","",""
4260,33,"BRA","Brazil",13,"Minas Gerais",2121,"Pedro Leopoldo",4260,"Fidalgo",NA,"","Distrito","District","",""
4261,33,"BRA","Brazil",13,"Minas Gerais",2121,"Pedro Leopoldo",4261,"Pedro Leopoldo",NA,"","Distrito","District","",""
4262,33,"BRA","Brazil",13,"Minas Gerais",2121,"Pedro Leopoldo",4262,"Vera Cruz de Minas",NA,"","Distrito","District","",""
4263,33,"BRA","Brazil",13,"Minas Gerais",2122,"Pedro Teixeira",4263,"Pedro Teixeira",NA,"","Distrito","District","",""
4264,33,"BRA","Brazil",13,"Minas Gerais",2123,"Pequeri",4264,"Pequeri",NA,"","Distrito","District","",""
4265,33,"BRA","Brazil",13,"Minas Gerais",2124,"Pequi",4265,"Pequi",NA,"","Distrito","District","",""
4266,33,"BRA","Brazil",13,"Minas Gerais",2125,"Perdões",4266,"Perdões",NA,"","Distrito","District","",""
4267,33,"BRA","Brazil",13,"Minas Gerais",2126,"Perdigão",4267,"Perdigão",NA,"","Distrito","District","",""
4268,33,"BRA","Brazil",13,"Minas Gerais",2127,"Perdizes",4268,"Perdizes",NA,"","Distrito","District","",""
4269,33,"BRA","Brazil",13,"Minas Gerais",2128,"Periquito",4269,"Pedra Corrida",NA,"","Distrito","District","",""
4270,33,"BRA","Brazil",13,"Minas Gerais",2128,"Periquito",4270,"Periquito",NA,"","Distrito","District","",""
4271,33,"BRA","Brazil",13,"Minas Gerais",2128,"Periquito",4271,"São Sebastião do Baixio",NA,"","Distrito","District","",""
4272,33,"BRA","Brazil",13,"Minas Gerais",2129,"Pescador",4272,"Pescador",NA,"","Distrito","District","",""
4273,33,"BRA","Brazil",13,"Minas Gerais",2130,"Piau",4273,"Piau",NA,"","Distrito","District","",""
4274,33,"BRA","Brazil",13,"Minas Gerais",2131,"Piedade de Caratinga",4274,"Piedade de Caratinga",NA,"","Distrito","District","",""
4275,33,"BRA","Brazil",13,"Minas Gerais",2132,"Piedade do Ponte Nova",4275,"Piedade de Ponte Nova",NA,"","Distrito","District","",""
4276,33,"BRA","Brazil",13,"Minas Gerais",2133,"Piedade do Rio Grande",4276,"Paraiso da Piedade",NA,"","Distrito","District","",""
4277,33,"BRA","Brazil",13,"Minas Gerais",2133,"Piedade do Rio Grande",4277,"Piedade do Rio Grande",NA,"","Distrito","District","",""
4278,33,"BRA","Brazil",13,"Minas Gerais",2133,"Piedade do Rio Grande",4278,"Santo Antonio do Porto",NA,"","Distrito","District","",""
4279,33,"BRA","Brazil",13,"Minas Gerais",2134,"Piedade dos Gerais",4279,"Piedade dos Gerais",NA,"","Distrito","District","",""
4280,33,"BRA","Brazil",13,"Minas Gerais",2135,"Pimenta",4280,"Pimenta",NA,"","Distrito","District","",""
4281,33,"BRA","Brazil",13,"Minas Gerais",2135,"Pimenta",4281,"Santo Hilario",NA,"","Distrito","District","",""
4282,33,"BRA","Brazil",13,"Minas Gerais",2136,"Pingo d'Água",4282,"Pingo d'Água",NA,"","Distrito","District","",""
4283,33,"BRA","Brazil",13,"Minas Gerais",2137,"Pintópolis",4283,"Pintópolis",NA,"","Distrito","District","",""
4284,33,"BRA","Brazil",13,"Minas Gerais",2138,"Piracema",4284,"Piracema",NA,"","Distrito","District","",""
4285,33,"BRA","Brazil",13,"Minas Gerais",2139,"Pirajuba",4285,"Pirajuba",NA,"","Distrito","District","",""
4286,33,"BRA","Brazil",13,"Minas Gerais",2140,"Piranga",4286,"Pinheiros Altos",NA,"","Distrito","District","",""
4287,33,"BRA","Brazil",13,"Minas Gerais",2140,"Piranga",4287,"Piranga",NA,"","Distrito","District","",""
4288,33,"BRA","Brazil",13,"Minas Gerais",2140,"Piranga",4288,"Santo Antonio do Pirapetinga",NA,"","Distrito","District","",""
4289,33,"BRA","Brazil",13,"Minas Gerais",2141,"Piranguçu",4289,"Piranguçu",NA,"","Distrito","District","",""
4290,33,"BRA","Brazil",13,"Minas Gerais",2142,"Piranguinho",4290,"Olegario Maciel",NA,"","Distrito","District","",""
4291,33,"BRA","Brazil",13,"Minas Gerais",2142,"Piranguinho",4291,"Piranguinho",NA,"","Distrito","District","",""
4292,33,"BRA","Brazil",13,"Minas Gerais",2143,"Pirapetinga",4292,"Caiapo",NA,"","Distrito","District","",""
4293,33,"BRA","Brazil",13,"Minas Gerais",2143,"Pirapetinga",4293,"Pirapetinga",NA,"","Distrito","District","",""
4294,33,"BRA","Brazil",13,"Minas Gerais",2143,"Pirapetinga",4294,"Valao Quente",NA,"","Distrito","District","",""
4295,33,"BRA","Brazil",13,"Minas Gerais",2144,"Pirapora",4295,"Pirapora",NA,"","Distrito","District","",""
4296,33,"BRA","Brazil",13,"Minas Gerais",2145,"Pirauba",4296,"Pirauba",NA,"","Distrito","District","",""
4297,33,"BRA","Brazil",13,"Minas Gerais",2146,"Pitangui",4297,"Pitangui",NA,"","Distrito","District","",""
4298,33,"BRA","Brazil",13,"Minas Gerais",2147,"Piui",4298,"Piumhi",NA,"","Distrito","District","",""
4299,33,"BRA","Brazil",13,"Minas Gerais",2148,"Planura",4299,"Planura",NA,"","Distrito","District","",""
4300,33,"BRA","Brazil",13,"Minas Gerais",2149,"Poço Fundo",4300,"Paiolinho",NA,"","Distrito","District","",""
4301,33,"BRA","Brazil",13,"Minas Gerais",2149,"Poço Fundo",4301,"Poço Fundo",NA,"","Distrito","District","",""
4302,33,"BRA","Brazil",13,"Minas Gerais",2150,"Poços de Caldas",4302,"Poços de Caldas",NA,"","Distrito","District","",""
4303,33,"BRA","Brazil",13,"Minas Gerais",2151,"Pocrane",4303,"Assarai",NA,"","Distrito","District","",""
4304,33,"BRA","Brazil",13,"Minas Gerais",2151,"Pocrane",4304,"Barra da Figueira",NA,"","Distrito","District","",""
4305,33,"BRA","Brazil",13,"Minas Gerais",2151,"Pocrane",4305,"Pocrane",NA,"","Distrito","District","",""
4306,33,"BRA","Brazil",13,"Minas Gerais",2152,"Pompéu",4306,"Pompéu",NA,"","Distrito","District","",""
4307,33,"BRA","Brazil",13,"Minas Gerais",2152,"Pompéu",4307,"Silva Campos",NA,"","Distrito","District","",""
4308,33,"BRA","Brazil",13,"Minas Gerais",2153,"Ponte Nova",4308,"1 Sub-Distrito",NA,"","Distrito","District","",""
4309,33,"BRA","Brazil",13,"Minas Gerais",2153,"Ponte Nova",4309,"2 Sub-Distrito",NA,"","Distrito","District","",""
4310,33,"BRA","Brazil",13,"Minas Gerais",2153,"Ponte Nova",4310,"Rosario do Pontal",NA,"","Distrito","District","",""
4311,33,"BRA","Brazil",13,"Minas Gerais",2153,"Ponte Nova",4311,"Vau-Acu",NA,"","Distrito","District","",""
4312,33,"BRA","Brazil",13,"Minas Gerais",2154,"Ponto Chique",4312,"Ponto Chique",NA,"","Distrito","District","",""
4313,33,"BRA","Brazil",13,"Minas Gerais",2155,"Ponto dos Volantes",4313,"Ponto dos Volantes",NA,"","Distrito","District","",""
4314,33,"BRA","Brazil",13,"Minas Gerais",2155,"Ponto dos Volantes",4314,"Santana do Aracuai",NA,"","Distrito","District","",""
4315,33,"BRA","Brazil",13,"Minas Gerais",2156,"Porteirinha",4315,"Gorutuba",NA,"","Distrito","District","",""
4316,33,"BRA","Brazil",13,"Minas Gerais",2156,"Porteirinha",4316,"Mocambinho",NA,"","Distrito","District","",""
4317,33,"BRA","Brazil",13,"Minas Gerais",2156,"Porteirinha",4317,"Mulungu de Minas",NA,"","Distrito","District","",""
4318,33,"BRA","Brazil",13,"Minas Gerais",2156,"Porteirinha",4318,"Paciencia",NA,"","Distrito","District","",""
4319,33,"BRA","Brazil",13,"Minas Gerais",2156,"Porteirinha",4319,"Porteirinha",NA,"","Distrito","District","",""
4320,33,"BRA","Brazil",13,"Minas Gerais",2156,"Porteirinha",4320,"Serra Branca de Minas",NA,"","Distrito","District","",""
4321,33,"BRA","Brazil",13,"Minas Gerais",2156,"Porteirinha",4321,"Tocandira",NA,"","Distrito","District","",""
4322,33,"BRA","Brazil",13,"Minas Gerais",2157,"Porto Firme",4322,"Porto Firme",NA,"","Distrito","District","",""
4323,33,"BRA","Brazil",13,"Minas Gerais",2158,"Poté",4323,"Poté",NA,"","Distrito","District","",""
